family_name_input,aphia_id,phyllum,class,order,accepted_family,common_name,mobility,nutritional_strategy,confidence,evidence_source_domain,evidence_url1,evidence_url2,notes,assigned_by,date_assigned
Aglajidae,22981,Mollusca,Gastropoda,Cephalaspidea,Aglajidae,headshield slugs,Mobile,Predator,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=22981,,Cephalaspideans are active carnivores on small invertebrates; mobile benthos.,GPT-5 Pro,9/24/25
Haminoeidae,23052,Mollusca,Gastropoda,Cephalaspidea,Haminoeidae,bubble snails (haminoeids),Mobile,Grazer;Deposit_feeder,0.8,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=23052,,Cephalaspidean snails feed on microalgae/detritus on sediments.,GPT-5 Pro,9/25/25
Philinidae,160,Mollusca,Gastropoda,Cephalaspidea,Philinidae,"headshield slugs (Philine, etc.)",Mobile,Predator,0.75,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=160,,"Cephalaspidean headshield slugs, mostly carnivorous.",GPT-5 Pro,9/25/25
Neritidae,13588,Mollusca,Gastropoda,Cycloneritida,Neritidae,nerites,Mobile,Grazer,0.8,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=13588,,Intertidal snails scraping algae/biofilm.,GPT-5 Pro,9/25/25
Haliotidae,1727,Mollusca,Gastropoda,Haliotida,Haliotidae,abalones,Mobile,Grazer,0.95,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1727,,Abalones are mobile herbivores grazing macroalgae.,GPT-5 Pro,9/25/25
Lymnaeidae,160343,Mollusca,Gastropoda,Hygrophila,Lymnaeidae,pond snails,Mobile,Grazer,0.8,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=160343,https://animaldiversity.org/accounts/Lymnaeidae/,Primarily algal/periphyton grazers in freshwater; mobile crawlers on vegetation and substrates.,GPT-5 Pro,9/26/25
Fissurellidae,111,Mollusca,Gastropoda,Lepetellida,Fissurellidae,keyhole & slit limpets,Mobile,Grazer,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=111,,Limpet-like vetigastropods grazing microalgae/biofilm on rock.,GPT-5 Pro,9/24/25
Assimineidae,121,Mollusca,Gastropoda,Littorinimorpha,Assimineidae,assimine snails,Mobile,Grazer;Deposit_feeder,0.8,molluscabase.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=121,,Small amphibious/brackish snails graze biofilm and detritus.,GPT-5 Pro,9/24/25
Atlantidae,22990,Mollusca,Gastropoda,Littorinimorpha,Atlantidae,heteropods (atlantiids),Nektonic,Predator,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=22990,,Holoplanktonic swimming gastropods prey on other zooplankton.,GPT-5 Pro,9/24/25
Bursidae,196333,Mollusca,Gastropoda,Littorinimorpha,Bursidae,frog shells,Mobile,Predator,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=196333,,Tonnoidean neogastropods preying on other invertebrates.,GPT-5 Pro,9/25/25
Calyptraeidae,151,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,slipper limpets,Sessile,ADS,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=151,https://www.marlin.ac.uk/species/detail/1497,Adult Crepidula/Calyptraea live attached and filter-feed via ctenidium.,GPT-5 Pro,9/24/25
Capulidae,139,Mollusca,Gastropoda,Littorinimorpha,Capulidae,cap snails,Sessile,ADS;Scavenger,0.65,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=139,https://www.marinespecies.org/aphia.php?p=taxdetails&id=138984,Cap snails often attach to hard surfaces/hosts and filter particulates; some scavenging noted.,GPT-5 Pro,9/24/25
Cochliopidae,411706,Mollusca,Gastropoda,Littorinimorpha,Cochliopidae,springsnails (cochliopids),Mobile,Grazer,0.7,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=411706,https://xerces.org/factsheets/springsnails,Many cochliopids are periphyton grazers in springs/groundwater; microalgal/biofilm diet.,GPT-5 Pro,9/26/25
Cymatidae,196332,Mollusca,Gastropoda,Littorinimorpha,Cymatiidae,triton/cymatiid snails,Mobile,Predator,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=196332,,Input corrected to accepted Cymatiidae; tonnoidean predators on invertebrates.,GPT-5 Pro,9/25/25
Cymatiidae,196332,Mollusca,Gastropoda,Littorinimorpha,Cymatiidae,triton/cymatiid snails,Mobile,Predator,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=196332,,Tonnoidean neogastropods preying on echinoderms and other invertebrates.,GPT-5 Pro,9/24/25
Cypraeidae,23022,Mollusca,Gastropoda,Littorinimorpha,Cypraeidae,cowries,Mobile,Grazer;Predator,0.8,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=23022,,Cowries commonly graze sponges/algae; some take sessile invertebrates—mixed but grazing/predation dominate.,GPT-5 Pro,9/24/25
Eulimidae,151,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,eulimid parasitic snails,Mobile,Parasite,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=151,,Snails mostly parasitic/commensal on echinoderms; AphiaID autofilled from WoRMS.,GPT-5 Pro,9/25/25
Falsicingulidae,411710,Mollusca,Gastropoda,Littorinimorpha,Falsicingulidae,marine snails (falsicingulids),Mobile,Unknown,0.3,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=411710,,Family status/diet poorly documented; no reliable trait source at family level.,GPT-5 Pro,9/26/25
Littorinidae,119,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,periwinkles (littorinids),Mobile,Grazer,0.95,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=119,,Intertidal snails grazing biofilms and macroalgal films.,GPT-5 Pro,9/25/25
Ovulidae,1747,Mollusca,Gastropoda,Littorinimorpha,Ovulidae,egg/false cowries,Mobile,Predator,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1747,,Many species feed on soft corals/gorgonians; family page confirmed.,GPT-5 Pro,9/25/25
Potamididae,23100,Mollusca,Gastropoda,Littorinimorpha,Potamididae,mud creepers,Mobile,Deposit_feeder;Grazer,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=23100,,Mangrove/littoral snails browsing biofilms and ingesting organic-rich sediments.,GPT-5 Pro,9/25/25
Pterotracheidae,225072,Mollusca,Gastropoda,Littorinimorpha,Pterotracheidae,heteropods (sea elephants),Nektonic,Predator,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=225072,,Holoplanktonic heteropod gastropods; nektonic predators; set to canonical WoRMS family page.,GPT-5 Pro,9/25/25
Rissoidae,123,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,rissoid snails,Mobile,Grazer;Deposit_feeder,0.8,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=123,,Small snails browsing biofilm and ingesting surface sediments.,GPT-5 Pro,9/25/25
Rissoinidae,722757,Mollusca,Gastropoda,Littorinimorpha,Rissoinidae,rissoinine snails,Mobile,Grazer;Deposit_feeder,0.75,vliz.be,https://www.marinespecies.org/aphia.php?p=taxdetails&id=722757,,WoRMS/NARMS treats Rissoinidae at family rank; feeding generalized for rissoinids.,GPT-5 Pro,9/25/25
Triviidae,23024,Mollusca,Gastropoda,Littorinimorpha,Triviidae,trivias (false cowries),Mobile,Predator,0.8,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=23024,,Small gastropods feeding largely on ascidians and other sessile invertebrates.,GPT-5 Pro,9/25/25
Vanikoridae,23138,Mollusca,Gastropoda,Littorinimorpha,Vanikoridae,vanikorid micromolluscs,Mobile,Grazer;Deposit_feeder,0.65,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=23138,,Small littorinimorph snails browsing biofilms and organic-rich surface sediments.,GPT-5 Pro,9/25/25
Velutinidae,153,Mollusca,Gastropoda,Littorinimorpha,Velutinidae,velutinid (lamellariid) snails,Mobile,Predator,0.75,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=153,,Lamellarioideans often prey on ascidians/sponges and other sessile invertebrates.,GPT-5 Pro,9/25/25
Vermetidae,23139,Mollusca,Gastropoda,Littorinimorpha,Vermetidae,worm snails,Sessile,ADS,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=23139,https://www.marlin.ac.uk/species/detail/1263,Sessile gastropods using mucous nets to trap suspended particles.,GPT-5 Pro,9/25/25
Buccinidae,149,Mollusca,Gastropoda,Neogastropoda,Buccinidae,true whelks,Mobile,Predator;Scavenger,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149,https://www.unb.ca/saintjohn/sase/_assets/documents/rochette/articlerochetteetal2001animbehav.pdf,Neogastropod whelks are active predators and opportunistic scavengers.,GPT-5 Pro,9/24/25
Columbellidae,23002,Mollusca,Gastropoda,Neogastropoda,Columbellidae,dove snails,Mobile,Predator;Scavenger,0.75,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=23002,https://pmc.ncbi.nlm.nih.gov/articles/PMC9636871/,Small neogastropods feeding on small invertebrates or carrion; some omnivory.,GPT-5 Pro,9/24/25
Conidae,23026,Mollusca,Gastropoda,Neogastropoda,Conidae,cone snails,Mobile,Predator,0.95,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=23026,https://pubmed.ncbi.nlm.nih.gov/30100341/,"Neogastropods with venom apparatus; active predation on worms, mollusks, or fish.",GPT-5 Pro,9/24/25
Costellariidae,23027,Mollusca,Gastropoda,Neogastropoda,Costellariidae,ribbed miter snails,Mobile,Predator,0.8,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=23027,,Tonnoidean neogastropods preying on other invertebrates.,GPT-5 Pro,9/24/25
Fasciolariidae,23038,Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,tulip & spindle snails,Mobile,Predator;Scavenger,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=23038,,Neogastropods preying on invertebrates; some scavenging.,GPT-5 Pro,9/24/25
Ficidae,196334,Mollusca,Gastropoda,Neogastropoda,Ficidae,fig shells,Mobile,Predator,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=196334,,Neogastropods with carnivorous radulae preying on infauna.,GPT-5 Pro,9/24/25
Mangeliidae,153321,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,mangeliid turrids,Mobile,Predator,0.8,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=153321,,Carnivorous neogastropods (turrids.,GPT-5 Pro,9/25/25
Mitromorphidae,153871,Mollusca,Gastropoda,Neogastropoda,Mitromorphidae,mitromorphid snails,Mobile,Predator,0.8,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=153871,,Predatory conoidean gastropods.,GPT-5 Pro,9/25/25
Muricidae,148,Mollusca,Gastropoda,Neogastropoda,Muricidae,murex and rock snails,Mobile,Predator,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=148,,Drilling/carnivorous neogastropods.,GPT-5 Pro,9/25/25
Nassariidae,151,Mollusca,Gastropoda,Neogastropoda,Nassariidae,nassa/dog whelks,Mobile,Scavenger;Predator,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=151,,Mobile scavenging neogastropods; many also opportunistic predators.,GPT-5 Pro,9/25/25
Naticidae,145,Mollusca,Gastropoda,Neogastropoda,Naticidae,moon snails,Mobile,Predator,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=145,,Predatory drilling snails feeding mostly on bivalves.,GPT-5 Pro,9/25/25
Olividae,23079,Mollusca,Gastropoda,Neogastropoda,Olividae,olive shells,Mobile,Predator;Scavenger,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=23079,,Neogastropod carnivores/scavengers; AphiaID confirmed.,GPT-5 Pro,9/25/25
Pisaniidae,1054108,Mollusca,Gastropoda,Neogastropoda,Pisaniidae,pisaniid whelks,Mobile,Predator;Scavenger,0.8,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1054108,,Neogastropod whelks commonly predatory and scavenging.,GPT-5 Pro,9/25/25
Turridae,23031,Mollusca,Gastropoda,Neogastropoda,Turridae,turrid snails,Mobile,Predator,0.8,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=23031,,Conoidean neogastropods; venomous/carnivorous predators.,GPT-5 Pro,9/25/25
Provannidae,382206,Mollusca,Gastropoda,Neomphalida,Provannidae,vent snails (Provanna & allies),Mobile,Unknown,0.7,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=382206,https://www.nature.com/articles/ismej201038,Many taxa rely on chemosymbiotic bacteria; set Unknown due to vocabulary limits.,GPT-5 Pro,9/25/25
Cadlinidae,151277,Mollusca,Gastropoda,Nudibranchia,Cadlinidae,cadlinid nudibranchs,Mobile,Predator,0.7,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=151277,https://eol.org/pages/26052,Dorid nudibranchs are carnivores (often spongivorous); applied at family level.,GPT-5 Pro,9/24/25
Chromodorididae,23003,Mollusca,Gastropoda,Nudibranchia,Chromodorididae,chromodorid nudibranchs,Mobile,Predator,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=23003,https://www.britannica.com/animal/nudibranch,Nudibranchs are carnivores; chromodorids predominantly spongivorous.,GPT-5 Pro,9/24/25
Discodorididae,1761,Mollusca,Gastropoda,Nudibranchia,Discodorididae,discodorid nudibranchs,Mobile,Predator,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1761,,Dorid nudibranchs predominantly spongivorous predators.,GPT-5 Pro,9/24/25
Dorididae,9904,Mollusca,Gastropoda,Nudibranchia,Dorididae,dorid nudibranchs,Mobile,Predator,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=9904,,Dorid nudibranchs; most species are spongivorous predators.,GPT-5 Pro,9/24/25
Dotidae,187,Mollusca,Gastropoda,Nudibranchia,Dotidae,doto nudibranchs,Mobile,Predator,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=187,,Aeolid nudibranchs feeding mainly on hydroids.,GPT-5 Pro,9/24/25
Facelinidae,191,Mollusca,Gastropoda,Nudibranchia,Facelinidae,facelinid aeolids,Mobile,Predator,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=191,,Aeolid nudibranchs preying on hydroids and other cnidarians.,GPT-5 Pro,9/24/25
Flabellinidae,190,Mollusca,Gastropoda,Nudibranchia,Flabellinidae,flabellinid aeolids,Mobile,Predator,0.8,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=190,,Aeolid nudibranchs preying on hydroids/other cnidarians (taxon under revision.,GPT-5 Pro,9/24/25
Goniodorididae,174,Mollusca,Gastropoda,Nudibranchia,Goniodorididae,goniodoridid nudibranchs,Mobile,Predator,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=174,,Small dorid nudibranchs preying on bryozoans/ascidians/hydroids.,GPT-5 Pro,9/24/25
Janolidae,182,Mollusca,Gastropoda,Nudibranchia,Janolidae,janolid nudibranchs,Mobile,Predator,0.8,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=182,,"Nudibranchs are carnivores, commonly feeding on cnidarians/sponges.",GPT-5 Pro,9/25/25
Polyceridae,177,Mollusca,Gastropoda,Nudibranchia,Polyceridae,polycerid nudibranchs,Mobile,Predator,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=177,,"Dorid nudibranchs feeding on bryozoans, ascidians, or sponges.",GPT-5 Pro,9/25/25
Trinchesiidae,151283,Mollusca,Gastropoda,Nudibranchia,Trinchesiidae,trinchesiid aeolids,Mobile,Predator,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=151283,,Aeolid nudibranchs preying mainly on hydroids/cnidarians.,GPT-5 Pro,9/25/25
Pyramidellidae,162,Mollusca,Gastropoda,Panpulmonata,Pyramidellidae,pyram snails,Mobile,Parasite,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=162,,Ectoparasitic/kleptoparasitic gastropods; canonical WoRMS family page used.,GPT-5 Pro,9/25/25
Lepetidae,1733,Mollusca,Gastropoda,Patellogastropoda,Lepetidae,lepetid limpets,Mobile,Grazer,0.8,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1733,,True limpets scraping microalgae with radulae.,GPT-5 Pro,9/25/25
Nacellidae,23075,Mollusca,Gastropoda,Patellogastropoda,Nacellidae,true limpets (Nacella),Mobile,Grazer,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=23075,,Intertidal/subtidal limpets grazing microalgae on rock.,GPT-5 Pro,9/25/25
Pleurobranchidae,1755,Mollusca,Gastropoda,Pleurobranchida,Pleurobranchidae,side-gilled slugs,Mobile,Predator,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1755,,Side-gilled sea slugs preying on sessile invertebrates.,GPT-5 Pro,9/25/25
Clionidae,166,Mollusca,Gastropoda,Pteropoda,Clionidae,ambiguous (sea angels or sponges),Mobile,Predator,0.8,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=166,,Mollusca sea angels,GPT-5 Pro,9/24/25
Creseidae,411905,Mollusca,Gastropoda,Pteropoda,Creseidae,creseid sea butterflies,Planktonic,ADS,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=411905,,Thecosome pteropods feed on suspended particles/mucus webs in the plankton.,GPT-5 Pro,9/24/25
Cymbuliidae,23019,Mollusca,Gastropoda,Pteropoda,Cymbuliidae,cymbuliid sea butterflies,Planktonic,ADS,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=23019,,Pelagic thecosomes that filter/feed via mucus webs in the plankton.,GPT-5 Pro,9/24/25
Amphibolidae,412654,Mollusca,Gastropoda,Pylopulmonata,Amphibolidae,amphibolid shore snails,Mobile,Grazer;Deposit_feeder,0.8,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=412654,https://seashellsofnsw.org.au/Amphibolidae/Pages/Amphibolidae_intro.htm,Intertidal pulmonate snails graze biofilms and detritus on mudflats/mangroves.,GPT-5 Pro,9/24/25
Limapontiidae,23063,Mollusca,Gastropoda,Sacoglossa,Limapontiidae,sap-sucking slugs,Mobile,Grazer,0.8,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=23063,,Herbivorous sacoglossans; AphiaID–name match OK.,GPT-5 Pro,9/25/25
Limapontiidae,23063,Mollusca,Gastropoda,Sacoglossa,Limapontiidae,sacoglossan sea slugs,Mobile,Grazer,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=23063,,Herbivorous sacoglossans feeding on algal tissues/cytoplasm.,GPT-5 Pro,9/25/25
Plakobranchidae,411960,Mollusca,Gastropoda,Sacoglossa,Plakobranchidae,sap-sucking sea slugs (Elysia etc.),Mobile,Grazer,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=411960,https://www.algaebase.org/search/taxonomy/?name=Plakobranchidae,Sacoglossan sea slugs herbivorous on algal tissues (kleptoplasty in some.,GPT-5 Pro,9/25/25
Siphonariidae,23118,Mollusca,Gastropoda,Siphonariida,Siphonariidae,false limpets,Mobile,Grazer,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=23118,,Intertidal pulmonate limpets grazing microalgae/biofilms.,GPT-5 Pro,9/25/25
Cerithiidae,128,Mollusca,Gastropoda,Sorbeoconcha,Cerithiidae,ceriths (horn snails),Mobile,Grazer;Deposit_feeder,0.7,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=128,https://www.sealifebase.ca/summary/Cerithium-scabridum.html,Intertidal/subtidal ceriths browse biofilms and ingest organic-rich sediments.,GPT-5 Pro,9/24/25
Turritellidae,127,Mollusca,Gastropoda,Sorbeoconcha,Turritellidae,tower shells,Mobile,Deposit_feeder,0.75,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=127,,Microphagous feeders taking organic-rich sediments and microalgae from surfaces.,GPT-5 Pro,9/25/25
Cavoliniidae,23000,Mollusca,Gastropoda,Thecosomata,Cavoliniidae,sea butterflies (pteropods),Planktonic,ADS,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=23000,https://www.mbari.org/animal/pteropods/,Holoplanktonic thecosomes trap small particles with mucous webs.,GPT-5 Pro,9/24/25
